10,5404,0.0594
10,8829,0.0575
10,9427,0.0571
10,7480,0.0555
10,6185,0.0546
10,9691,0.0541
10,9841,0.0536
10,7860,0.0536
10,8844,0.0529
10,5716,0.0526
10,9260,0.0522
10,7410,0.0521
10,5489,0.0507
10,6980,0.0502
10,9239,0.0492
10,5948,0.0489
10,8630,0.0481
10,9341,0.0479
10,7903,0.0474
10,7401,0.0471
10,9814,0.0470
10,9817,0.0459
10,7302,0.0458
10,9609,0.0457
10,8015,0.0455
10,7715,0.0453
10,7301,0.0447
10,6042,0.0443
10,6725,0.0442
10,9518,0.0441
10,7181,0.0439
10,7790,0.0438
10,9426,0.0428
10,7479,0.0427
10,9189,0.0424
10,7213,0.0421
10,6254,0.0420
10,6671,0.0420
10,7563,0.0407
10,8242,0.0404
10,6383,0.0404
10,6825,0.0403
10,5535,0.0402
10,6336,0.0397
10,8306,0.0397
10,9253,0.0395
10,7281,0.0391
10,5331,0.0388
10,8566,0.0387
10,8901,0.0384
10,6343,0.0381
10,8239,0.0379
10,6248,0.0375
10,5533,0.0374
10,6327,0.0373
10,9181,0.0372
10,7176,0.0370
10,6887,0.0368
10,9894,0.0366
10,6527,0.0364
10,5536,0.0363
10,5245,0.0363
10,9184,0.0363
10,6526,0.0363
10,9893,0.0363
10,8122,0.0362
10,9340,0.0362
10,7481,0.0361
10,6878,0.0361
10,6986,0.0360
10,5936,0.0359
10,9040,0.0354
10,9123,0.0352
10,9883,0.0352
10,5239,0.0352
10,7565,0.0347
10,8328,0.0347
10,7483,0.0345
10,6993,0.0345
10,6601,0.0345
10,7148,0.0343
10,7009,0.0341
10,7046,0.0339
10,5367,0.0339
10,5717,0.0337
10,7177,0.0336
10,6426,0.0331
10,9879,0.0327
10,5021,0.0325
10,9939,0.0319
10,6985,0.0318
10,5360,0.0317
10,9663,0.0314
10,5940,0.0308
10,5588,0.0307
10,9374,0.0307
10,5730,0.0306
10,8375,0.0304
10,8021,0.0299
10,8262,0.0298
